TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422628161	100439	TQBR	ALRS	95.8300000000	130	0.00	0.00	12457.90
003422628162	100439	TQBR	ALRS	95.8300000000	560	0.00	0.00	53664.80
003422628163	100439	TQBR	SIBN	326.4000000000	10	0.00	0.00	3264.00
003422628164	100439	TQBR	SIBN	326.4500000000	40	0.00	0.00	13058.00
003422628165	100439	TQBR	DSKY	139.9800000000	50	0.00	0.00	6999.00
003422628166	100439	TQBR	SBER	276.8700000000	100	0.00	0.00	27687.00
003422628167	100439	TQBR	SBER	276.8700000000	30	0.00	0.00	8306.10
003422628168	100439	TQCB	RU000A100PB0	106.0900000000	2	32.88	8.69	2121.80
003422628169	100439	TQCB	RU000A100PB0	106.1100000000	5	82.20	8.67	5305.50
003422628170	100440	TQBR	NLMK	212.3000000000	10	0.00	0.00	2123.00
003422628171	100440	TQBR	NLMK	212.3000000000	990	0.00	0.00	210177.00
003422628172	100440	TQBR	GAZP	213.3800000000	10	0.00	0.00	2133.80
003422628173	100440	TQBR	GAZP	213.3700000000	190	0.00	0.00	40540.30
003422628174	100440	TQBR	MAGN	52.3350000000	30	0.00	0.00	1570.05
003422628175	100440	TQOB	SU29006RMFS2	102.9480000000	4	99.04	5.81	4117.92
003422628176	100440	TQBR	RUAL	37.6000000000	280	0.00	0.00	10528.00
003422628177	100440	TQBR	RUAL	37.6250000000	460	0.00	0.00	17307.50
003422628178	100440	TQBR	RUAL	37.6250000000	20	0.00	0.00	752.50
003422628179	100440	TQBR	RUAL	37.6250000000	240	0.00	0.00	9030.00
003422628180	100440	TQBR	SBER	276.8200000000	940	0.00	0.00	260210.80
003422628181	100440	TQBR	SBER	276.8200000000	1280	0.00	0.00	354329.60
003422628182	100440	TQBR	AFKS	28.7020000000	100	0.00	0.00	2870.20
003422628183	100440	TQBR	MAGN	52.3350000000	270	0.00	0.00	14130.45
003422628184	100440	TQBR	LNTA	249.1000000000	30	0.00	0.00	7473.00
003422628185	100440	TQBR	MAGN	52.3400000000	480	0.00	0.00	25123.20
003422628186	100440	EQRP	SU26234RMFS3	4.3000000000	75033	1831555.53	0.00	69168233.14
003422628189	100440	TQBR	SNGS	34.9650000000	2500	0.00	0.00	87412.50
003422628190	100440	TQBR	RUAL	37.6150000000	50	0.00	0.00	1880.75
003422628191	100440	TQBR	DSKY	139.9800000000	20	0.00	0.00	2799.60
003422628192	100440	TQBR	RUAL	37.6150000000	260	0.00	0.00	9779.90
003422628193	100440	TQBR	RUAL	37.6150000000	740	0.00	0.00	27835.10
003422628194	100440	TQBR	UPRO	2.7850000000	1000	0.00	0.00	2785.00
003422628195	100440	TQBR	VTBR	0.0382400000	40000	0.00	0.00	1529.60
003422628196	100440	TQTD	TBIO	0.0985000000	12	0.00	0.00	1.18
003422628197	100440	TQBR	OZON	3239.0000000000	3	0.00	0.00	9717.00
003422628198	100440	TQBR	SBER	276.8700000000	250	0.00	0.00	69217.50
003422628199	100440	TQTF	VTBG	1.1620000000	60	0.00	0.00	69.72
003422628200	100440	TQCB	RU000A0ZZQH9	106.3900000000	1	0.00	6.15	851.12
003422628201	100440	TQBR	PLZL	15266.0000000000	1	0.00	0.00	15266.00
003422628202	100440	TQBR	MTLR	63.2600000000	1	0.00	0.00	63.26
003422628203	100440	TQBR	SBERP	247.3300000000	10	0.00	0.00	2473.30
003422628204	100440	TQBR	FEES	0.2133000000	100000	0.00	0.00	21330.00
003422628205	100440	TQBR	AVAN	1145.0000000000	3	0.00	0.00	3435.00
003422628206	100440	TQBR	BSPB	53.6800000000	100	0.00	0.00	5368.00
003422628207	100440	TQTF	FXUS	5011.0000000000	1	0.00	0.00	5011.00
003422628208	100440	TQBR	AFLT	70.9200000000	200	0.00	0.00	14184.00
003422628209	100440	TQBR	CHMF	1247.0000000000	1	0.00	0.00	1247.00
003422628210	100440	TQBR	POLY	1701.1000000000	5	0.00	0.00	8505.50
003422628211	100440	TQBR	OZON	3239.0000000000	10	0.00	0.00	32390.00
003422628212	100440	TQBR	QIWI	751.0000000000	1	0.00	0.00	751.00
003422628213	100440	TQBR	LKOH	5159.0000000000	1	0.00	0.00	5159.00
003422628214	100440	TQBR	LKOH	5159.0000000000	6	0.00	0.00	30954.00
003422628215	100440	TQBR	LKOH	5158.5000000000	5	0.00	0.00	25792.50
003422628216	100440	TQBR	LKOH	5158.5000000000	48	0.00	0.00	247608.00
003422628217	100440	TQBR	AFKS	28.7220000000	100	0.00	0.00	2872.20
003422628218	100441	TQTD	TIPO	0.0969000000	150	0.00	0.00	14.54
003422628219	100441	TQBR	FEES	0.2132200000	10000	0.00	0.00	2132.20
003422628220	100441	TQBR	FEES	0.2132000000	30000	0.00	0.00	6396.00
003422628221	100441	TQTF	VTBY	99.8200000000	1	0.00	0.00	99.82
003422628222	100441	TQBR	CHMF	1247.0000000000	14	0.00	0.00	17458.00
003422628223	100441	TQTF	TMOS	5.5420000000	3	0.00	0.00	16.63
003422628224	100441	TQBR	AFKS	28.7000000000	300	0.00	0.00	8610.00
003422628225	100441	TQBR	ALRS	95.8100000000	170	0.00	0.00	16287.70
003422628226	100441	TQBR	CHMF	1247.0000000000	12	0.00	0.00	14964.00
003422628227	100441	TQBR	FEES	0.2132000000	20000	0.00	0.00	4264.00
003422628228	100441	TQBR	GAZP	213.3400000000	450	0.00	0.00	96003.00
003422628229	100441	TQBR	GAZP	213.3300000000	10	0.00	0.00	2133.30
003422628230	100441	TQBR	GAZP	213.3300000000	190	0.00	0.00	40532.70
003422628231	100441	TQBR	GMKN	23388.0000000000	1	0.00	0.00	23388.00
003422628232	100441	TQBR	GMKN	23388.0000000000	1	0.00	0.00	23388.00
003422628233	100441	TQBR	GMKN	23386.0000000000	1	0.00	0.00	23386.00
003422628234	100441	TQBR	GAZP	213.4000000000	50	0.00	0.00	10670.00
003422628235	100441	TQBR	HYDR	0.7713000000	6000	0.00	0.00	4627.80
003422628236	100441	TQBR	LKOH	5158.0000000000	22	0.00	0.00	113476.00
003422628237	100441	TQBR	MGNT	5406.0000000000	5	0.00	0.00	27030.00
003422628238	100441	TQBR	MOEX	161.7500000000	90	0.00	0.00	14557.50
003422628239	100441	TQBR	FEES	0.2132800000	750000	0.00	0.00	159960.00
003422628240	100441	TQBR	MTSS	324.0000000000	60	0.00	0.00	19440.00
003422628241	100441	TQBR	NVTK	1191.4000000000	43	0.00	0.00	51230.20
003422628242	100441	TQBR	ROSN	440.6500000000	80	0.00	0.00	35252.00
003422628243	100441	TQBR	RTKM	95.3800000000	70	0.00	0.00	6676.60
003422628244	100441	TQBR	SBER	276.8200000000	590	0.00	0.00	163323.80
003422628245	100441	TQBR	SBERP	247.2400000000	60	0.00	0.00	14834.40
003422628246	100441	TQBR	SNGS	34.9350000000	700	0.00	0.00	24454.50
003422628247	100441	TQBR	SNGSP	39.8800000000	400	0.00	0.00	15952.00
003422628248	100441	TQBR	TATN	510.2000000000	48	0.00	0.00	24489.60
003422628249	100441	TQBR	TRNFP	141450.0000000000	1	0.00	0.00	141450.00
003422628250	100441	TQBR	VTBR	0.0382300000	20000	0.00	0.00	764.60
003422628251	100441	TQBR	VTBR	0.0382150000	210000	0.00	0.00	8025.15
003422628252	100441	TQBR	NLMK	212.3000000000	80	0.00	0.00	16984.00
003422628253	100441	TQBR	IRAO	5.2500000000	1000	0.00	0.00	5250.00
003422628254	100441	TQBR	IRAO	5.2500000000	1000	0.00	0.00	5250.00
003422628255	100441	TQBR	MAGN	52.3300000000	120	0.00	0.00	6279.60
003422628256	100441	TQBR	POLY	1700.3000000000	14	0.00	0.00	23804.20
003422628257	100441	TQBR	YNDX	5155.6000000000	18	0.00	0.00	92800.80
003422628258	100441	TQBR	UPRO	2.7850000000	1000	0.00	0.00	2785.00
003422628259	100441	TQBR	PHOR	3125.0000000000	2	0.00	0.00	6250.00
003422628260	100441	TQBR	PIKK	581.0000000000	10	0.00	0.00	5810.00
003422628261	100441	TQBR	TATNP	477.8000000000	10	0.00	0.00	4778.00
003422628262	100441	TQBR	PLZL	15257.0000000000	2	0.00	0.00	30514.00
003422628263	100441	TQBR	FIVE	2746.0000000000	7	0.00	0.00	19222.00
003422628264	100441	TQBR	LSRG	857.4000000000	3	0.00	0.00	2572.20
003422628265	100441	TQBR	TCSG	2442.2000000000	3	0.00	0.00	7326.60
003422628266	100441	TQBR	TCSG	2442.0000000000	4	0.00	0.00	9768.00
003422628267	100441	TQBR	MAIL	2047.0000000000	5	0.00	0.00	10235.00
003422628268	100441	TQBR	MAIL	2047.0000000000	3	0.00	0.00	6141.00
003422628269	100441	TQBR	AFLT	70.9600000000	30	0.00	0.00	2128.80
003422628270	100441	TQBR	OZON	3238.0000000000	1	0.00	0.00	3238.00
003422628271	100441	TQBR	CHMF	1247.2000000000	3	0.00	0.00	3741.60
003422628272	100441	TQBR	CHMF	1247.0000000000	19	0.00	0.00	23693.00
003422628273	100441	TQBR	CHMF	1247.0000000000	5	0.00	0.00	6235.00
003422628274	100441	TQBR	CHMF	1247.0000000000	6	0.00	0.00	7482.00
003422628275	100441	TQBR	MTSS	324.0000000000	320	0.00	0.00	103680.00
003422628276	100441	TQBR	MAGN	52.3300000000	40	0.00	0.00	2093.20
003422628277	100441	TQBR	LNTA	249.6000000000	13	0.00	0.00	3244.80
003422628278	100441	TQBR	LNTA	249.6000000000	1	0.00	0.00	249.60
003422628279	100441	TQBR	DSKY	139.9800000000	1000	0.00	0.00	139980.00
003422628280	100441	TQBR	DSKY	139.9800000000	100	0.00	0.00	13998.00
003422628281	100441	TQBR	DSKY	139.9600000000	50	0.00	0.00	6998.00
003422628282	100441	TQBR	GMKN	23390.0000000000	1	0.00	0.00	23390.00
003422628283	100441	TQBR	FLOT	93.9100000000	110	0.00	0.00	10330.10
003422628284	100441	TQBR	FLOT	93.9100000000	40	0.00	0.00	3756.40
003422628285	100441	TQBR	MVID	704.0000000000	10	0.00	0.00	7040.00
003422628286	100441	TQBR	MVID	704.3000000000	40	0.00	0.00	28172.00
003422628287	100441	TQBR	MVID	703.7000000000	30	0.00	0.00	21111.00
003422628288	100441	TQBR	MVID	703.5000000000	80	0.00	0.00	56280.00
003422628289	100441	TQBR	MVID	703.3000000000	30	0.00	0.00	21099.00
003422628290	100441	TQBR	MVID	703.3000000000	100	0.00	0.00	70330.00
003422628291	100441	TQBR	MVID	703.1000000000	10	0.00	0.00	7031.00
003422628292	100441	TQBR	MVID	703.1000000000	10	0.00	0.00	7031.00
003422628293	100441	TQBR	MVID	703.0000000000	340	0.00	0.00	239020.00
003422628294	100441	TQBR	LNTA	249.6000000000	180	0.00	0.00	44928.00
003422628295	100441	TQBR	GAZP	213.3700000000	2000	0.00	0.00	426740.00
003422628296	100441	TQBR	SBER	276.8100000000	5000	0.00	0.00	1384050.00
003422628297	100441	TQBR	SBER	276.8700000000	10	0.00	0.00	2768.70
003422628298	100441	TQBR	AFLT	70.9200000000	400	0.00	0.00	28368.00
003422628299	100441	TQBR	QIWI	750.5000000000	1	0.00	0.00	750.50
003422628300	100441	TQBR	QIWI	750.5000000000	100	0.00	0.00	75050.00
003422628301	100441	TQBR	QIWI	750.0000000000	145	0.00	0.00	108750.00
003422628302	100441	TQBR	SBERP	247.3300000000	10	0.00	0.00	2473.30
003422628303	100441	TQBR	SBERP	247.3400000000	790	0.00	0.00	195398.60
003422628304	100441	TQBR	AFLT	70.9600000000	30	0.00	0.00	2128.80
003422628305	100441	TQBR	GAZP	213.4000000000	50	0.00	0.00	10670.00
003422628306	100441	TQTF	FXGD	933.2000000000	1	0.00	0.00	933.20
003422628307	100441	TQBR	POLY	1700.7000000000	50	0.00	0.00	85035.00
003422628308	100441	TQBR	GAZP	213.4000000000	10	0.00	0.00	2134.00
003422628309	100441	TQBR	MAGN	52.3450000000	1200	0.00	0.00	62814.00
003422628310	100441	TQBR	MAGN	52.3450000000	1470	0.00	0.00	76947.15
003422628311	100441	TQBR	QIWI	751.0000000000	1	0.00	0.00	751.00
003422628312	100441	TQBR	ABRD	207.5000000000	20	0.00	0.00	4150.00
003422628313	100441	TQBR	ALRS	95.8100000000	10	0.00	0.00	958.10
003422628314	100441	TQBR	ALRS	95.8200000000	50	0.00	0.00	4791.00
003422628315	100441	TQBR	DSKY	139.9800000000	150	0.00	0.00	20997.00
003422628316	100441	TQBR	AFKS	28.7240000000	100	0.00	0.00	2872.40
003422628317	100441	TQBR	MAGN	52.3500000000	10	0.00	0.00	523.50
003422628318	100441	TQBR	POLY	1701.0000000000	60	0.00	0.00	102060.00
003422628319	100441	TQBR	POLY	1701.2000000000	127	0.00	0.00	216052.40
003422628320	100441	TQBR	POLY	1701.9000000000	2	0.00	0.00	3403.80
003422628321	100441	TQBR	POLY	1701.9000000000	276	0.00	0.00	469724.40
003422628322	100442	TQBR	YNDX	5158.2000000000	18	0.00	0.00	92847.60
003422628323	100442	TQBR	YNDX	5158.4000000000	99	0.00	0.00	510681.60
003422628324	100442	TQBR	YNDX	5158.4000000000	100	0.00	0.00	515840.00
003422628325	100442	TQBR	YNDX	5158.4000000000	33	0.00	0.00	170227.20
003422628326	100442	TQBR	SBER	276.8200000000	1050	0.00	0.00	290661.00
003422628327	100442	TQBR	NMTP	8.1450000000	2000	0.00	0.00	16290.00
003422628328	100442	TQBR	LNTA	249.2000000000	5	0.00	0.00	1246.00
003422628329	100442	TQBR	IRKT	25.0200000000	100	0.00	0.00	2502.00
003422628330	100442	TQBR	FLOT	93.9000000000	40	0.00	0.00	3756.00
003422628331	100442	TQBR	RUAL	37.6200000000	490	0.00	0.00	18433.80
003422628332	100442	TQBR	RUAL	37.6250000000	100	0.00	0.00	3762.50
003422628333	100442	TQBR	RUAL	37.6300000000	400	0.00	0.00	15052.00
003422628334	100442	TQBR	AFKS	28.7000000000	100	0.00	0.00	2870.00
003422628335	100442	TQBR	GAZP	213.3300000000	30	0.00	0.00	6399.90
003422628336	100442	TQBR	GAZP	213.3300000000	10	0.00	0.00	2133.30
003422628337	100442	TQBR	OZON	3238.0000000000	1	0.00	0.00	3238.00
003422628338	100442	TQBR	OZON	3238.0000000000	1	0.00	0.00	3238.00
003422628339	100442	TQBR	OZON	3238.0000000000	6	0.00	0.00	19428.00
003422628340	100442	TQBR	OZON	3237.5000000000	2	0.00	0.00	6475.00
003422628341	100442	TQBR	AMEZ	8.3300000000	100	0.00	0.00	833.00
003422628342	100442	TQBR	AMEZ	8.3300000000	300	0.00	0.00	2499.00
003422628343	100442	TQBR	AMEZ	8.3350000000	400	0.00	0.00	3334.00
003422628344	100442	TQBR	AMEZ	8.3400000000	100	0.00	0.00	834.00
003422628345	100442	TQBR	AMEZ	8.3400000000	100	0.00	0.00	834.00
003422628346	100442	TQBR	AMEZ	8.3500000000	300	0.00	0.00	2505.00
003422628347	100442	TQBR	AMEZ	8.3550000000	600	0.00	0.00	5013.00
003422628348	100442	TQBR	AMEZ	8.3550000000	200	0.00	0.00	1671.00
003422628349	100442	TQBR	AMEZ	8.3600000000	400	0.00	0.00	3344.00
003422628350	100442	TQBR	AMEZ	8.3600000000	2400	0.00	0.00	20064.00
003422628351	100442	TQBR	AMEZ	8.3600000000	800	0.00	0.00	6688.00
003422628352	100442	TQBR	AMEZ	8.3650000000	5000	0.00	0.00	41825.00
003422628353	100442	TQBR	AMEZ	8.3750000000	1800	0.00	0.00	15075.00
003422628354	100442	TQTD	TUSD	0.1078000000	102	0.00	0.00	11.00
003422628355	100442	TQBR	AVAN	1145.0000000000	1	0.00	0.00	1145.00
003422628356	100442	TQBR	CHMF	1247.2000000000	20	0.00	0.00	24944.00
003422628357	100442	TQTF	TMOS	5.5420000000	12	0.00	0.00	66.50
003422628358	100442	TQBR	TRMK	62.5400000000	10	0.00	0.00	625.40
003422628359	100442	TQBR	MAGN	52.3500000000	5000	0.00	0.00	261750.00
003422628360	100442	TQBR	EELT	7.3400000000	300	0.00	0.00	2202.00
003422628361	100442	TQBR	HYDR	0.7713000000	144000	0.00	0.00	111067.20
003422628362	100442	TQBR	HYDR	0.7712000000	12000	0.00	0.00	9254.40
003422628363	100442	TQBR	HYDR	0.7712000000	100000	0.00	0.00	77120.00
003422628364	100442	TQBR	HYDR	0.7712000000	240000	0.00	0.00	185088.00
003422628365	100442	TQBR	HYDR	0.7712000000	64000	0.00	0.00	49356.80
003422628366	100442	TQBR	GAZP	213.3400000000	120	0.00	0.00	25600.80
003422628367	100442	TQBR	GAZP	213.3400000000	500	0.00	0.00	106670.00
003422628368	100442	TQBR	GAZP	213.3400000000	380	0.00	0.00	81069.20
003422628369	100442	TQBR	HYDR	0.7717000000	20000	0.00	0.00	15434.00
003422628370	100442	TQBR	HYDR	0.7717000000	20000	0.00	0.00	15434.00
003422628371	100442	TQCB	RU000A1028C7	99.1800000000	6	95.28	9.02	5950.80
003422628372	100442	TQBR	KZOSP	11.0300000000	10	0.00	0.00	110.30
003422628373	100442	TQBR	GAZP	213.3200000000	10	0.00	0.00	2133.20
003422628374	100442	TQBR	MOEX	161.7900000000	10	0.00	0.00	1617.90
003422628375	100442	TQBR	MOEX	161.7500000000	240	0.00	0.00	38820.00
003422628376	100442	TQBR	HYDR	0.7717000000	70000	0.00	0.00	54019.00
003422628377	100442	TQBR	FLOT	93.9000000000	10	0.00	0.00	939.00
003422628378	100442	TQTF	FXIT	9372.0000000000	16	0.00	0.00	149952.00
003422628379	100442	TQTF	FXIT	9373.0000000000	7	0.00	0.00	65611.00
003422628380	100442	TQBR	LKOH	5159.0000000000	1	0.00	0.00	5159.00
003422628381	100442	TQBR	TGKA	0.0109300000	100000	0.00	0.00	1093.00
003422628382	100442	TQTF	TRUR	5.9200000000	3713	0.00	0.00	21980.96
003422628383	100442	TQBR	YNDX	5158.6000000000	5	0.00	0.00	25793.00
003422628384	100443	TQBR	QIWI	751.0000000000	1	0.00	0.00	751.00
003422628385	100443	TQTF	TRUR	5.9200000000	167	0.00	0.00	988.64
003422628386	100443	FQBR	BABA-RM	19241.0000000000	3	0.00	0.00	57723.00
003422628387	100443	TQBR	GAZP	213.3500000000	250	0.00	0.00	53337.50
003422628388	100443	TQCB	RU000A101EF3	101.6900000000	3	70.53	6.25	3050.70
003422628389	100443	TQBR	FLOT	93.9000000000	80	0.00	0.00	7512.00
003422628390	100443	TQBR	LNTA	249.1000000000	9	0.00	0.00	2241.90
003422628391	100443	TQBR	LNTA	249.1000000000	136	0.00	0.00	33877.60
003422628392	100443	TQBR	SBER	276.8100000000	30	0.00	0.00	8304.30
003422628393	100443	TQBR	ALRS	95.8800000000	10	0.00	0.00	958.80
003422628394	100443	TQCB	RU000A0ZZQH9	106.4800000000	150	0.00	6.12	127776.00
003422628395	100443	TQCB	RU000A0ZZQH9	106.4900000000	270	0.00	6.11	230018.40
003422628396	100443	TQBR	AFLT	70.9200000000	150	0.00	0.00	10638.00
003422628397	100443	TQBR	AFLT	70.9200000000	100	0.00	0.00	7092.00
003422628398	100443	TQBR	AFLT	70.9200000000	680	0.00	0.00	48225.60
003422628399	100443	TQBR	AFLT	70.9200000000	1000	0.00	0.00	70920.00
003422628400	100443	TQBR	AFLT	70.9000000000	1000	0.00	0.00	70900.00
003422628401	100443	TQBR	AFLT	70.9000000000	2000	0.00	0.00	141800.00
003422628402	100443	TQBR	AFLT	70.9000000000	100	0.00	0.00	7090.00
003422628403	100443	TQBR	AFLT	70.9000000000	4970	0.00	0.00	352373.00
003422628404	100443	TQBR	MAGN	52.3500000000	5480	0.00	0.00	286878.00
003422628405	100443	TQBR	MAGN	52.3600000000	1710	0.00	0.00	89535.60
003422628406	100443	TQBR	MAGN	52.3650000000	50	0.00	0.00	2618.25
003422628407	100443	TQBR	VTBR	0.0382200000	20000	0.00	0.00	764.40
003422628408	100443	TQBR	ALRS	95.8200000000	540	0.00	0.00	51742.80
003422628409	100443	TQBR	ALRS	95.8200000000	100	0.00	0.00	9582.00
003422628410	100443	TQPI	MSST	1.5130000000	400	0.00	0.00	605.20
003422628411	100443	TQPI	MSST	1.5140000000	2400	0.00	0.00	3633.60
003422628412	100443	TQPI	MSST	1.5180000000	100	0.00	0.00	151.80
003422628413	100443	TQPI	MSST	1.5220000000	500	0.00	0.00	761.00
003422628414	100443	TQPI	MSST	1.5230000000	500	0.00	0.00	761.50
003422628415	100443	TQPI	MSST	1.5270000000	500	0.00	0.00	763.50
003422628416	100443	TQPI	MSST	1.5280000000	600	0.00	0.00	916.80
003422628417	100443	TQBR	SBER	276.8100000000	10	0.00	0.00	2768.10
003422628418	100443	TQBR	FEES	0.2133000000	890000	0.00	0.00	189837.00
003422628419	100443	TQBR	PLZL	15257.0000000000	8	0.00	0.00	122056.00
003422628420	100443	TQBR	PLZL	15257.0000000000	16	0.00	0.00	244112.00
003422628421	100443	TQBR	PLZL	15255.0000000000	1	0.00	0.00	15255.00
003422628422	100443	TQBR	PLZL	15250.0000000000	1	0.00	0.00	15250.00
003422628423	100443	TQBR	PLZL	15250.0000000000	5	0.00	0.00	76250.00
003422628424	100443	TQBR	PLZL	15247.5000000000	10	0.00	0.00	152475.00
003422628425	100443	TQBR	PLZL	15245.0000000000	1	0.00	0.00	15245.00
003422628426	100443	TQBR	PLZL	15243.5000000000	8	0.00	0.00	121948.00
003422628427	100443	TQBR	PLZL	15243.0000000000	1	0.00	0.00	15243.00
003422628428	100443	TQBR	PLZL	15239.5000000000	16	0.00	0.00	243832.00
003422628429	100443	TQBR	PLZL	15238.0000000000	13	0.00	0.00	198094.00
003422628430	100443	TQBR	AMEZ	8.3650000000	2000	0.00	0.00	16730.00
003422628431	100443	TQBR	MGNT	5405.5000000000	13	0.00	0.00	70271.50
003422628432	100443	TQBR	MGNT	5405.5000000000	6	0.00	0.00	32433.00
003422628433	100443	TQBR	MGNT	5405.5000000000	1	0.00	0.00	5405.50
003422628434	100443	TQBR	MAGN	52.3900000000	200	0.00	0.00	10478.00
003422628435	100443	TQTF	TMOS	5.5440000000	10	0.00	0.00	55.44
003422628436	100443	TQBR	YNDX	5158.6000000000	395	0.00	0.00	2037647.00
003422628437	100443	TQBR	YNDX	5159.8000000000	1	0.00	0.00	5159.80
003422628438	100443	TQBR	YNDX	5159.8000000000	40	0.00	0.00	206392.00
003422628439	100443	TQBR	YNDX	5159.8000000000	59	0.00	0.00	304428.20
003422628440	100443	TQBR	MAGN	52.3900000000	1000	0.00	0.00	52390.00
003422628441	100443	TQBR	IRAO	5.2545000000	9000	0.00	0.00	47290.50
003422628442	100443	TQBR	IRAO	5.2545000000	41000	0.00	0.00	215434.50
003422628443	100443	TQBR	GMKN	23396.0000000000	1	0.00	0.00	23396.00
003422628444	100443	TQBR	CHMF	1247.6000000000	50	0.00	0.00	62380.00
003422628445	100443	TQBR	MAIL	2048.2000000000	2	0.00	0.00	4096.40
003422628446	100443	TQBR	MAIL	2049.4000000000	6	0.00	0.00	12296.40
003422628447	100443	TQBR	MAGN	52.3900000000	10	0.00	0.00	523.90
003422628448	100443	TQBR	MAGN	52.3900000000	80	0.00	0.00	4191.20
003422628449	100443	TQBR	MAGN	52.3600000000	20	0.00	0.00	1047.20
003422628450	100443	TQBR	POLY	1701.1000000000	1	0.00	0.00	1701.10
003422628451	100443	TQTD	TECH	0.0964000000	686	0.00	0.00	66.13
003422628452	100443	TQTD	TECH	0.0964000000	650	0.00	0.00	62.66
003422628453	100443	TQTD	TECH	0.0964000000	999	0.00	0.00	96.30
003422628454	100443	TQTD	TECH	0.0964000000	652	0.00	0.00	62.85
003422628455	100443	TQTD	TECH	0.0964000000	110	0.00	0.00	10.60
003422628456	100443	TQBR	CHMF	1247.0000000000	75	0.00	0.00	93525.00
003422628457	100444	TQBR	APTK	13.4280000000	20	0.00	0.00	268.56
003422628458	100444	TQBR	PLZL	15240.5000000000	50	0.00	0.00	762025.00
003422628459	100444	TQBR	PLZL	15238.5000000000	50	0.00	0.00	761925.00
003422628460	100444	TQBR	SBER	276.8600000000	10	0.00	0.00	2768.60
003422628461	100444	TQBR	SBER	276.8600000000	90	0.00	0.00	24917.40
003422628462	100444	TQTF	FXWO	1.6811000000	43	0.00	0.00	72.29
003422628463	100444	TQBR	MAGN	52.3900000000	2900	0.00	0.00	151931.00
003422628464	100444	TQBR	MAGN	52.3900000000	110	0.00	0.00	5762.90
003422628465	100444	TQBR	SBERP	247.2800000000	20	0.00	0.00	4945.60
003422628466	100444	TQBR	AFKS	28.7000000000	600	0.00	0.00	17220.00
003422628467	100444	TQBR	AFKS	28.6960000000	100	0.00	0.00	2869.60
003422628468	100444	TQBR	AFKS	28.6930000000	800	0.00	0.00	22954.40
003422628469	100444	TQTD	FXIM	1.0678000000	16	0.00	0.00	17.08
003422628470	100444	TQTD	FXIM	1.0679000000	79	0.00	0.00	84.36
003422628471	100444	TQBR	FEES	0.2133000000	10000	0.00	0.00	2133.00
003422628472	100444	TQBR	POLY	1700.1000000000	10	0.00	0.00	17001.00
003422628473	100444	TQTD	TBIO	0.0985000000	10	0.00	0.00	0.99
003422628474	100444	TQTD	TECH	0.0963000000	1	0.00	0.00	0.10
003422628475	100444	TQTF	VTBM	1.0400000000	290	0.00	0.00	301.60
003422628476	100444	TQTD	TUSD	0.1079000000	30	0.00	0.00	3.24
003422628477	100444	TQBR	MSNG	2.0570000000	1000	0.00	0.00	2057.00
003422628478	100444	TQBR	GMKN	23400.0000000000	10	0.00	0.00	234000.00
003422628479	100444	TQBR	GMKN	23402.0000000000	15	0.00	0.00	351030.00
003422628480	100444	TQBR	GMKN	23404.0000000000	12	0.00	0.00	280848.00
